item_no,condition,advTYPE,model,surprisal_region2,surprisal_region3,surprisal_critical_token
189,EN_Word_order,frequency,pythia-160m,15.371711567044258,16.532262206077576,11.44306643307209
189,FR_Word_order,frequency,pythia-160m,21.40585509687662,20.133467197418213,12.039008058607578
190,EN_Word_order,manner,pythia-160m,17.98634435236454,11.29956340789795,13.059901252388954
190,FR_Word_order,manner,pythia-160m,21.90028788149357,16.001075983047485,13.019073739647865
191,EN_Word_order,frequency,pythia-160m,30.2009437084198,9.788937091827393,22.926814794540405
191,FR_Word_order,frequency,pythia-160m,28.057125568389893,13.323650985956192,19.074735164642334
192,EN_Word_order,manner,pythia-160m,19.560389518737793,13.1184800863266,15.370736598968506
192,FR_Word_order,manner,pythia-160m,21.150296926498413,13.602184772491455,12.823858976364136
193,EN_Word_order,frequency,pythia-160m,11.224619626998901,8.20847475528717,8.802947998046875
193,FR_Word_order,frequency,pythia-160m,9.78216028213501,8.215133547782898,4.109461307525635
194,EN_Word_order,frequency,pythia-160m,13.711866855621338,8.515142679214478,10.728239059448242
194,FR_Word_order,frequency,pythia-160m,13.035711288452148,9.546963930130005,7.864112854003906
195,EN_Word_order,frequency,pythia-160m,16.167105674743652,13.961186408996582,10.882316589355469
195,FR_Word_order,frequency,pythia-160m,18.289965629577637,15.33842945098877,8.903132438659668
196,EN_Word_order,frequency,pythia-160m,25.68113613128662,10.721527576446533,13.775516510009766
196,FR_Word_order,frequency,pythia-160m,26.996830940246582,10.60023295879364,14.128846168518066
197,EN_Word_order,frequency,pythia-160m,18.128583431243896,9.875383019447327,11.955218315124512
197,FR_Word_order,frequency,pythia-160m,22.185627937316895,11.101326942443848,12.791200637817383
198,EN_Word_order,frequency,pythia-160m,15.540244340896606,4.478675305843353,11.923720359802246
198,FR_Word_order,frequency,pythia-160m,15.174966812133789,3.1104334890842438,10.226161003112793
199,EN_Word_order,frequency,pythia-160m,14.415004253387451,12.896347999572754,12.037261962890625
199,FR_Word_order,frequency,pythia-160m,15.742461204528809,13.085731029510498,9.084349632263184
200,EN_Word_order,frequency,pythia-160m,15.121946334838867,7.821465492248535,13.033101320266724
200,FR_Word_order,frequency,pythia-160m,14.629478689283133,10.871007800102234,10.342131849378347
201,EN_Word_order,frequency,pythia-160m,19.024305034661666,6.57029914855957,15.404365945840254
201,FR_Word_order,frequency,pythia-160m,17.93010470410809,11.73831033706665,12.437553854193538
202,EN_Word_order,frequency,pythia-160m,20.58933711051941,12.12162709236145,15.225442171096802
202,FR_Word_order,frequency,pythia-160m,23.10430908203125,14.612063646316528,13.545694351196289
203,EN_Word_order,manner,pythia-160m,18.289658131077886,13.644757211208344,11.64870029874146
203,FR_Word_order,manner,pythia-160m,19.619403773918748,16.22683721780777,10.87993043102324
204,EN_Word_order,manner,pythia-160m,15.52056884765625,9.523394048213959,11.968457221984863
204,FR_Word_order,manner,pythia-160m,18.560365974903107,11.487348794937134,12.232058823108673
205,EN_Word_order,manner,pythia-160m,17.958001613616943,9.463354349136353,12.925842761993408
205,FR_Word_order,manner,pythia-160m,19.09862792491913,15.027283668518066,11.902985453605652
206,EN_Word_order,manner,pythia-160m,16.940503120422363,16.426820993423462,10.883532524108887
206,FR_Word_order,manner,pythia-160m,20.40934658050537,17.090335845947266,11.760494232177734
207,EN_Word_order,manner,pythia-160m,18.43002486228943,8.990403175354004,14.598861932754517
207,FR_Word_order,manner,pythia-160m,17.54549777507782,12.030344486236572,11.11873710155487
208,EN_Word_order,manner,pythia-160m,19.62538903951645,11.820512413978577,12.2212695479393
208,FR_Word_order,manner,pythia-160m,25.52408790588379,13.616727113723755,15.67994499206543
209,EN_Word_order,manner,pythia-160m,18.307763814926147,9.091086342930794,12.97899079322815
209,FR_Word_order,manner,pythia-160m,21.233219504356384,11.262395232915878,11.58944547176361
210,EN_Word_order,manner,pythia-160m,13.348738431930542,11.063994288444519,11.231590747833252
210,FR_Word_order,manner,pythia-160m,14.881665468215942,11.978146314620972,9.800961256027222
211,EN_Word_order,manner,pythia-160m,19.622827291488647,10.792944550514221,14.859193086624146
211,FR_Word_order,manner,pythia-160m,21.17372465133667,14.313459634780884,14.42441177368164
212,EN_Word_order,manner,pythia-160m,18.166757957427762,18.38209080696106,10.69901180267334
212,FR_Word_order,manner,pythia-160m,18.037383818766102,19.295972138643265,9.138850212097168
